image,region,version,tone_evenness_score
05158.png,bottom-face,a_degradation_17,0.18530252774708647
05158.png,forehead,a_degradation_17,0.23295980467719501
05158.png,under-eyes,a_degradation_17,0.1783639682147147
05160.png,left-cheek,original_roi,0.30015775943449113
05160.png,right-cheek,original_roi,0.30114559464489643
05160.png,bottom-face,original_roi,0.26268553526075533
05160.png,forehead,original_roi,0.08734454635795663
05160.png,under-eyes,original_roi,0.22093709492122635
05160.png,left-cheek,a_degradation_11,0.29581523472678106
05160.png,right-cheek,a_degradation_11,0.28211315770396334
05160.png,bottom-face,a_degradation_11,0.23987148304064537
05160.png,forehead,a_degradation_11,0.0869714946599972
05160.png,under-eyes,a_degradation_11,0.2066328423925669
05160.png,left-cheek,a_degradation_17,0.23278485734920304
05160.png,right-cheek,a_degradation_17,0.22100269845075482
05160.png,bottom-face,a_degradation_17,0.20706180290311646
05160.png,forehead,a_degradation_17,0.0870795334491367
05160.png,under-eyes,a_degradation_17,0.20761570178685804
05161.png,left-cheek,original_roi,0.2491883429563126
05161.png,right-cheek,original_roi,0.20183084213938418
05161.png,bottom-face,original_roi,0.2706595054302548
05161.png,forehead,original_roi,0.2475564514107051
05161.png,under-eyes,original_roi,0.2386606307391083
05161.png,left-cheek,a_degradation_11,0.24291457341175257
05161.png,right-cheek,a_degradation_11,0.1949587783522651
05161.png,bottom-face,a_degradation_11,0.26514142714817795
05161.png,forehead,a_degradation_11,0.22857025707611747
05161.png,under-eyes,a_degradation_11,0.22885063136016714
05161.png,left-cheek,a_degradation_17,0.2357429403605552
05161.png,right-cheek,a_degradation_17,0.17706158036995953
05161.png,bottom-face,a_degradation_17,0.2331668877385143
05161.png,forehead,a_degradation_17,0.2305735325480964
05161.png,under-eyes,a_degradation_17,0.21882153875208346
05166.png,left-cheek,original_roi,0.14825322203026145
05166.png,right-cheek,original_roi,0.27228149705785104
05166.png,bottom-face,original_roi,0.14718923555188904
05166.png,forehead,original_roi,0.14878404551851676
05166.png,under-eyes,original_roi,0.14986442147493403
05166.png,left-cheek,a_degradation_11,0.14831678572375123
05166.png,right-cheek,a_degradation_11,0.25074703255535774
05166.png,bottom-face,a_degradation_11,0.1431552575053551
05166.png,forehead,a_degradation_11,0.1454943224990644
05166.png,under-eyes,a_degradation_11,0.14862508989190718
05166.png,left-cheek,a_degradation_17,0.15479475245883642
05166.png,right-cheek,a_degradation_17,0.21092076349904482
05166.png,bottom-face,a_degradation_17,0.1323473678922064
05166.png,forehead,a_degradation_17,0.14457207533759028
05166.png,under-eyes,a_degradation_17,0.14654712548976698
05167.png,left-cheek,original_roi,0.29024894000815205
05167.png,right-cheek,original_roi,0.3298919590903529
05167.png,bottom-face,original_roi,0.2518735089837967
05167.png,forehead,original_roi,0.25496942103884407
05167.png,under-eyes,original_roi,0.2517163315984389
05167.png,left-cheek,a_degradation_11,0.2855876792950311
05167.png,right-cheek,a_degradation_11,0.33073964141589707
05167.png,bottom-face,a_degradation_11,0.24781789602322435
05167.png,forehead,a_degradation_11,0.227497400668533
05167.png,under-eyes,a_degradation_11,0.2301922313497169
05167.png,left-cheek,a_degradation_17,0.2760367093395355
05167.png,right-cheek,a_degradation_17,0.3482262701542232
05167.png,bottom-face,a_degradation_17,0.2366263964857242
05167.png,forehead,a_degradation_17,0.21321376713723783
05167.png,under-eyes,a_degradation_17,0.21643889482957576
05171.png,left-cheek,original_roi,0.1916533853658169
05171.png,right-cheek,original_roi,0.16508206975461168
05171.png,bottom-face,original_roi,0.23902645279118512
05171.png,forehead,original_roi,0.2676309547806721
05171.png,under-eyes,original_roi,0.19400163860760933
05171.png,left-cheek,a_degradation_11,0.19199163390947668
05171.png,right-cheek,a_degradation_11,0.15674336633000463
05171.png,bottom-face,a_degradation_11,0.22667823135460913
05171.png,forehead,a_degradation_11,0.25632312295635473
05171.png,under-eyes,a_degradation_11,0.1850116719170767
05171.png,left-cheek,a_degradation_17,0.19972330137459596
05171.png,right-cheek,a_degradation_17,0.143178312454221
05171.png,bottom-face,a_degradation_17,0.20526938633849773
05171.png,forehead,a_degradation_17,0.23834056775319407
05171.png,under-eyes,a_degradation_17,0.18573075166048703
05178.png,left-cheek,original_roi,0.22907784632413927
05178.png,right-cheek,original_roi,0.22063542689850227
05178.png,bottom-face,original_roi,0.21957100004190078
05178.png,forehead,original_roi,0.19766257291074274
05178.png,under-eyes,original_roi,0.1808847662217137
05178.png,left-cheek,a_degradation_11,0.22733214424944936
05178.png,right-cheek,a_degradation_11,0.20323275493125809
05178.png,bottom-face,a_degradation_11,0.2100476644935988
05178.png,forehead,a_degradation_11,0.18613794670385236
05178.png,under-eyes,a_degradation_11,0.17563722404867904
05178.png,left-cheek,a_degradation_17,0.20355820252847845
05178.png,right-cheek,a_degradation_17,0.18421012387799504
05178.png,bottom-face,a_degradation_17,0.19002255416468408
05178.png,forehead,a_degradation_17,0.1814941712897196
05178.png,under-eyes,a_degradation_17,0.17445400338125502
05181.png,left-cheek,original_roi,0.15235874823133724
05181.png,right-cheek,original_roi,0.36699648223405523
05181.png,bottom-face,original_roi,0.16465995495865746
05181.png,forehead,original_roi,0.17275612194578713
05181.png,under-eyes,original_roi,0.18318053025207873
05181.png,left-cheek,a_degradation_11,0.15268396368808007
05181.png,right-cheek,a_degradation_11,0.3533102414288138
05181.png,bottom-face,a_degradation_11,0.15690396815192528
05181.png,forehead,a_degradation_11,0.165025399036399
05181.png,under-eyes,a_degradation_11,0.17361168233854196
05181.png,left-cheek,a_degradation_17,0.1495757559452642
05181.png,right-cheek,a_degradation_17,0.3147253696141312
05181.png,bottom-face,a_degradation_17,0.14410223893448068
05181.png,forehead,a_degradation_17,0.15811127492092394
05181.png,under-eyes,a_degradation_17,0.17572238692988665
05182.png,left-cheek,original_roi,0.3014573594746679
05182.png,right-cheek,original_roi,0.2696494740191247
05182.png,bottom-face,original_roi,0.26569847517644696
05182.png,forehead,original_roi,0.22297847298083406
05182.png,under-eyes,original_roi,0.2440076679873211
05182.png,left-cheek,a_degradation_11,0.27277137655677375
05182.png,right-cheek,a_degradation_11,0.2529598614092724
05182.png,bottom-face,a_degradation_11,0.25530757248519625
05182.png,forehead,a_degradation_11,0.21189331067050912
05182.png,under-eyes,a_degradation_11,0.23093262063390663
05182.png,left-cheek,a_degradation_17,0.2621047973130969
05182.png,right-cheek,a_degradation_17,0.22594957835162363
05182.png,bottom-face,a_degradation_17,0.2377780583148899
05182.png,forehead,a_degradation_17,0.2070369431881159
05182.png,under-eyes,a_degradation_17,0.22452820409044516
05184.png,left-cheek,original_roi,0.20738490499804613
05184.png,right-cheek,original_roi,0.15781511575163124
05184.png,bottom-face,original_roi,0.19038593825135772
05184.png,forehead,original_roi,0.29121017942565214
05184.png,under-eyes,original_roi,0.2174869831626512
05184.png,left-cheek,a_degradation_11,0.21616629617157035
05184.png,right-cheek,a_degradation_11,0.15726654293653927
05184.png,bottom-face,a_degradation_11,0.18278668850836877
05184.png,forehead,a_degradation_11,0.2707777651182244
05184.png,under-eyes,a_degradation_11,0.20961415706769168
05184.png,left-cheek,a_degradation_17,0.19784568551250017
05184.png,right-cheek,a_degradation_17,0.16244626812946533
05184.png,bottom-face,a_degradation_17,0.17249606123470673
05184.png,forehead,a_degradation_17,0.262814912265438
05184.png,under-eyes,a_degradation_17,0.2040050700389137
05185.png,left-cheek,original_roi,0.24851099953409933
05185.png,right-cheek,original_roi,0.23342889347953463
05185.png,bottom-face,original_roi,0.23492518880785496
05185.png,forehead,original_roi,0.2552445787119159
05185.png,under-eyes,original_roi,0.21035022893551128
05185.png,left-cheek,a_degradation_11,0.24672050073878732
05185.png,right-cheek,a_degradation_11,0.2282255135813259
05185.png,bottom-face,a_degradation_11,0.22942335315932907
05185.png,forehead,a_degradation_11,0.25375562872862606
05185.png,under-eyes,a_degradation_11,0.2039120635254483
05185.png,left-cheek,a_degradation_17,0.23066537901213283
05185.png,right-cheek,a_degradation_17,0.2114056860131784
05185.png,bottom-face,a_degradation_17,0.209934753964391
05185.png,forehead,a_degradation_17,0.23252272835710203
05185.png,under-eyes,a_degradation_17,0.20525400371609565
05190.png,left-cheek,original_roi,0.31520266080902154
05190.png,right-cheek,original_roi,0.21718093190103757
05190.png,bottom-face,original_roi,0.23488748256017544
05190.png,forehead,original_roi,0.09261863872552352
05190.png,under-eyes,original_roi,0.25669022472316366
05190.png,left-cheek,a_degradation_11,0.2854663005866418
05190.png,right-cheek,a_degradation_11,0.2001203220917362
05190.png,bottom-face,a_degradation_11,0.21600673863337785
05190.png,forehead,a_degradation_11,0.09095810070905656
05190.png,under-eyes,a_degradation_11,0.23050433085503724
05190.png,left-cheek,a_degradation_17,0.2521047712481968
05190.png,right-cheek,a_degradation_17,0.17985183435553365
05190.png,bottom-face,a_degradation_17,0.19359674182851563
05190.png,forehead,a_degradation_17,0.09007404202461702
05190.png,under-eyes,a_degradation_17,0.22169323857013098
05191.png,left-cheek,original_roi,0.09594644137177508
05191.png,right-cheek,original_roi,0.15715941303332714
05191.png,bottom-face,original_roi,0.11697181431522083
05191.png,forehead,original_roi,0.11775516912006079
05191.png,under-eyes,original_roi,0.11252164291765114
05191.png,left-cheek,a_degradation_11,0.09394410824766351
05191.png,right-cheek,a_degradation_11,0.15105623802928264
05191.png,bottom-face,a_degradation_11,0.11349373372478058
05191.png,forehead,a_degradation_11,0.11503581694875821
05191.png,under-eyes,a_degradation_11,0.10851853714791829
05191.png,left-cheek,a_degradation_17,0.09494448694427739
05191.png,right-cheek,a_degradation_17,0.14759238718468026
05191.png,bottom-face,a_degradation_17,0.11022590207205708
05191.png,forehead,a_degradation_17,0.11574814471779997
05191.png,under-eyes,a_degradation_17,0.1105880292093758
05198.png,left-cheek,original_roi,0.3153467563324336
05198.png,right-cheek,original_roi,0.3649185503777319
05198.png,bottom-face,original_roi,0.3056886732590009
05198.png,forehead,original_roi,0.18131871785019624
05198.png,under-eyes,original_roi,0.2818204255775306
05198.png,left-cheek,a_degradation_11,0.3116684103921591
05198.png,right-cheek,a_degradation_11,0.3387098548843696
05198.png,bottom-face,a_degradation_11,0.2868063998677914
05198.png,forehead,a_degradation_11,0.172853167805026
05198.png,under-eyes,a_degradation_11,0.2666562665121274
05198.png,left-cheek,a_degradation_17,0.2517675778754873
05198.png,right-cheek,a_degradation_17,0.2760668046935748
05198.png,bottom-face,a_degradation_17,0.2572376208438164
05198.png,forehead,a_degradation_17,0.17538484366881157
05198.png,under-eyes,a_degradation_17,0.27529185918812843
05201.png,left-cheek,original_roi,0.2109326346138851
05201.png,right-cheek,original_roi,0.16918262744423646
05201.png,bottom-face,original_roi,0.23990621227830106
05201.png,forehead,original_roi,0.34143573418351886
05201.png,under-eyes,original_roi,0.27581004830225475
05201.png,left-cheek,a_degradation_11,0.19489789370748428
05201.png,right-cheek,a_degradation_11,0.1584214875822042
05201.png,bottom-face,a_degradation_11,0.21967330332499604
05201.png,forehead,a_degradation_11,0.32594869549267463
05201.png,under-eyes,a_degradation_11,0.2602493223110821
05201.png,left-cheek,a_degradation_17,0.17684177478122917
05201.png,right-cheek,a_degradation_17,0.1471366585620497
05201.png,bottom-face,a_degradation_17,0.20478033488844605
05201.png,forehead,a_degradation_17,0.2987481465281799
05201.png,under-eyes,a_degradation_17,0.26051440181997304
05203.png,left-cheek,original_roi,0.20651537234504438
05203.png,right-cheek,original_roi,0.2874731900046593
05203.png,bottom-face,original_roi,0.26262589307190354
05203.png,forehead,original_roi,0.23700272634808864
05203.png,under-eyes,original_roi,0.2811462903071274
05203.png,left-cheek,a_degradation_11,0.19984487082306784
05203.png,right-cheek,a_degradation_11,0.266639118073856
05203.png,bottom-face,a_degradation_11,0.25438407963170545
05203.png,forehead,a_degradation_11,0.22117047540383036
05203.png,under-eyes,a_degradation_11,0.25852478231005044
05203.png,left-cheek,a_degradation_17,0.19559250480238294
05203.png,right-cheek,a_degradation_17,0.23512671881837305
05203.png,bottom-face,a_degradation_17,0.22186352888118283
05203.png,forehead,a_degradation_17,0.21659183369059704
05203.png,under-eyes,a_degradation_17,0.25924244753897097
05204.png,left-cheek,original_roi,0.22659573477250344
05204.png,right-cheek,original_roi,0.2196734224040134
05204.png,bottom-face,original_roi,0.22126445210050946
05204.png,forehead,original_roi,0.3139256904552015
05204.png,under-eyes,original_roi,0.19948218103087448
05204.png,left-cheek,a_degradation_11,0.21960894706720743
05204.png,right-cheek,a_degradation_11,0.21782570486903732
05204.png,bottom-face,a_degradation_11,0.21044012255587954
05204.png,forehead,a_degradation_11,0.29207425547902194
05204.png,under-eyes,a_degradation_11,0.18480099105016037
05204.png,left-cheek,a_degradation_17,0.21092853422653668
05204.png,right-cheek,a_degradation_17,0.20608052329220766
05204.png,bottom-face,a_degradation_17,0.1945173304675349
05204.png,forehead,a_degradation_17,0.26448048924158707
05204.png,under-eyes,a_degradation_17,0.1897508739387247
05211.png,left-cheek,original_roi,0.16223037838585802
05211.png,right-cheek,original_roi,0.1477345506097342
05211.png,bottom-face,original_roi,0.19980323047164658
05211.png,forehead,original_roi,0.23893738358254504
05211.png,under-eyes,original_roi,0.24173104808388934
05211.png,left-cheek,a_degradation_11,0.16205152561718433
05211.png,right-cheek,a_degradation_11,0.1449120153975097
05211.png,bottom-face,a_degradation_11,0.19094110445846235
05211.png,forehead,a_degradation_11,0.2234459633880332
05211.png,under-eyes,a_degradation_11,0.24618643818589783
05211.png,left-cheek,a_degradation_17,0.165896832345734
05211.png,right-cheek,a_degradation_17,0.13632386541269806
05211.png,bottom-face,a_degradation_17,0.17950247361003094
05211.png,forehead,a_degradation_17,0.2123052411428993
05211.png,under-eyes,a_degradation_17,0.2244073572563807
05213.png,left-cheek,original_roi,0.2726684783785928
05213.png,right-cheek,original_roi,0.22011558143070242
05213.png,bottom-face,original_roi,0.23134981936358134
05213.png,forehead,original_roi,0.10129679627735122
05213.png,under-eyes,original_roi,0.17492126923916307
05213.png,left-cheek,a_degradation_11,0.2625873746792181
05213.png,right-cheek,a_degradation_11,0.215329803503335
05213.png,bottom-face,a_degradation_11,0.22249949593777404
05213.png,forehead,a_degradation_11,0.10091797081499243
05213.png,under-eyes,a_degradation_11,0.16756441899539093
05213.png,left-cheek,a_degradation_17,0.22405488637023177
05213.png,right-cheek,a_degradation_17,0.18776166405945022
05213.png,bottom-face,a_degradation_17,0.19741740921854312
05213.png,forehead,a_degradation_17,0.10101028540109463
05213.png,under-eyes,a_degradation_17,0.16874385732793892
05215.png,left-cheek,original_roi,0.3324856290946836
05215.png,right-cheek,original_roi,0.222969554366482
05215.png,bottom-face,original_roi,0.34094725315979013
05215.png,forehead,original_roi,0.2071841462721938
05215.png,under-eyes,original_roi,0.33957549060148123
05215.png,left-cheek,a_degradation_11,0.31836856876112934
05215.png,right-cheek,a_degradation_11,0.20911655732621967
05215.png,bottom-face,a_degradation_11,0.3114131110972064
05215.png,forehead,a_degradation_11,0.19434461553958937
05215.png,under-eyes,a_degradation_11,0.317886365017163
05215.png,left-cheek,a_degradation_17,0.2837680052261488
05215.png,right-cheek,a_degradation_17,0.19276815356035357
05215.png,bottom-face,a_degradation_17,0.2676089630586541
05215.png,forehead,a_degradation_17,0.18603306027383348
05215.png,under-eyes,a_degradation_17,0.282342188891527
05219.png,left-cheek,original_roi,0.18110474584095612
05219.png,right-cheek,original_roi,0.32885967360275326
05219.png,bottom-face,original_roi,0.1831099960032613
05219.png,forehead,original_roi,0.22326742259213708
05219.png,under-eyes,original_roi,0.26047382878613184
05219.png,left-cheek,a_degradation_11,0.17291995952795366
05219.png,right-cheek,a_degradation_11,0.29375669153702266
05219.png,bottom-face,a_degradation_11,0.17920180831512258
05219.png,forehead,a_degradation_11,0.21378897783414158
05219.png,under-eyes,a_degradation_11,0.23633952388785387
05219.png,left-cheek,a_degradation_17,0.15586267087427225
05219.png,right-cheek,a_degradation_17,0.28273482925056764
05219.png,bottom-face,a_degradation_17,0.1660404727690262
05219.png,forehead,a_degradation_17,0.20361669667942423
05219.png,under-eyes,a_degradation_17,0.24938949266042215
05220.png,left-cheek,original_roi,0.2673218351508254
05220.png,right-cheek,original_roi,0.39341790883268324
05220.png,bottom-face,original_roi,0.2382458884716524
05220.png,forehead,original_roi,0.1931617819359334
05220.png,under-eyes,original_roi,0.20915976265488537
05220.png,left-cheek,a_degradation_11,0.26068015952506746
05220.png,right-cheek,a_degradation_11,0.3854243303905338
05220.png,bottom-face,a_degradation_11,0.2135545591422413
05220.png,forehead,a_degradation_11,0.18929598330626116
05220.png,under-eyes,a_degradation_11,0.1994719863660459
05220.png,left-cheek,a_degradation_17,0.24094444571909918
05220.png,right-cheek,a_degradation_17,0.4010293114088377
05220.png,bottom-face,a_degradation_17,0.19761400178132293
05220.png,forehead,a_degradation_17,0.18358356474901633
05220.png,under-eyes,a_degradation_17,0.19673804200134376
05221.png,left-cheek,original_roi,0.21071553830361026
05221.png,right-cheek,original_roi,0.17106739217204467
05221.png,bottom-face,original_roi,0.21580804486736715
05221.png,forehead,original_roi,0.13288379875573067
05221.png,under-eyes,original_roi,0.10307678946602664
05221.png,left-cheek,a_degradation_11,0.2083229640899939
05221.png,right-cheek,a_degradation_11,0.17053510496734098
05221.png,bottom-face,a_degradation_11,0.2135731001191783
05221.png,forehead,a_degradation_11,0.13280848925821848
05221.png,under-eyes,a_degradation_11,0.10295198273589456
05221.png,left-cheek,a_degradation_17,0.1917750049851486
05221.png,right-cheek,a_degradation_17,0.16575535033934524
05221.png,bottom-face,a_degradation_17,0.1942471993624078
05221.png,forehead,a_degradation_17,0.13087560602067402
05221.png,under-eyes,a_degradation_17,0.10175789081555402
05222.png,left-cheek,original_roi,0.22933471616773488
05222.png,right-cheek,original_roi,0.14140589413511834
05222.png,bottom-face,original_roi,0.1782629594047309
05222.png,forehead,original_roi,0.1447268977783333
05222.png,under-eyes,original_roi,0.15046986658053457
05222.png,left-cheek,a_degradation_11,0.22031160897202268
05222.png,right-cheek,a_degradation_11,0.13225990181432581
05222.png,bottom-face,a_degradation_11,0.17534795549299134
05222.png,forehead,a_degradation_11,0.13990633106115324
05222.png,under-eyes,a_degradation_11,0.14704851357682314
05222.png,left-cheek,a_degradation_17,0.20150293963505572
05222.png,right-cheek,a_degradation_17,0.12252112330593487
05222.png,bottom-face,a_degradation_17,0.16327996184929158
05222.png,forehead,a_degradation_17,0.1357295317356008
05222.png,under-eyes,a_degradation_17,0.14837657737783372
05224.png,left-cheek,original_roi,0.30068308305864727
05224.png,right-cheek,original_roi,0.2308428481364872
05224.png,bottom-face,original_roi,0.2773009529238529
05224.png,forehead,original_roi,0.2205164478928156
05224.png,under-eyes,original_roi,0.25542043071383813
05224.png,left-cheek,a_degradation_11,0.28156578015106665
05224.png,right-cheek,a_degradation_11,0.22374553639603126
05224.png,bottom-face,a_degradation_11,0.25682147524640697
05224.png,forehead,a_degradation_11,0.21140284263393141
05224.png,under-eyes,a_degradation_11,0.23955542512388855
05224.png,left-cheek,a_degradation_17,0.2396095013820036
05224.png,right-cheek,a_degradation_17,0.20147464959515812
05224.png,bottom-face,a_degradation_17,0.23192890139299707
05224.png,forehead,a_degradation_17,0.20315919389678452
05224.png,under-eyes,a_degradation_17,0.23717842415441812
05225.png,left-cheek,original_roi,0.28632845953285296
05225.png,right-cheek,original_roi,0.28530759783210513
05225.png,bottom-face,original_roi,0.3089396849223332
05225.png,forehead,original_roi,0.32170489086574855
05225.png,under-eyes,original_roi,0.2661422542539627
05225.png,left-cheek,a_degradation_11,0.2951894320580942
05225.png,right-cheek,a_degradation_11,0.3020755359600316
05225.png,bottom-face,a_degradation_11,0.2978315151832452
05225.png,forehead,a_degradation_11,0.3053120841673197
05225.png,under-eyes,a_degradation_11,0.25313191833955084
05225.png,left-cheek,a_degradation_17,0.2808108071411989
05225.png,right-cheek,a_degradation_17,0.2851439682146937
05225.png,bottom-face,a_degradation_17,0.2584059193511108
05225.png,forehead,a_degradation_17,0.2799539082691042
05225.png,under-eyes,a_degradation_17,0.24778880910760745
05237.png,left-cheek,original_roi,0.28792551065301064
05237.png,right-cheek,original_roi,0.26021083677249657
05237.png,bottom-face,original_roi,0.2860830701284747
05237.png,forehead,original_roi,0.19825499844319186
05237.png,under-eyes,original_roi,0.22652210620715615
05237.png,left-cheek,a_degradation_11,0.26854479025172395
05237.png,right-cheek,a_degradation_11,0.25015609243971815
05237.png,bottom-face,a_degradation_11,0.2678752658149185
05237.png,forehead,a_degradation_11,0.1941082673637126
05237.png,under-eyes,a_degradation_11,0.21414140760221134
05237.png,left-cheek,a_degradation_17,0.2269672109100847
05237.png,right-cheek,a_degradation_17,0.2139748372045122
05237.png,bottom-face,a_degradation_17,0.2373112763831096
05237.png,forehead,a_degradation_17,0.18650489270616266
05237.png,under-eyes,a_degradation_17,0.21452644409275645
05241.png,left-cheek,original_roi,0.29819669624851664
05241.png,right-cheek,original_roi,0.32408222272549797
05241.png,bottom-face,original_roi,0.3016995780637275
05241.png,forehead,original_roi,0.2024198152705584
05241.png,under-eyes,original_roi,0.20883597236349344
05241.png,left-cheek,a_degradation_11,0.28644838063802014
05241.png,right-cheek,a_degradation_11,0.2963175418634142
05241.png,bottom-face,a_degradation_11,0.26641136306039775
05241.png,forehead,a_degradation_11,0.195308756409664
05241.png,under-eyes,a_degradation_11,0.19614467379403686
05241.png,left-cheek,a_degradation_17,0.2515849558182197
05241.png,right-cheek,a_degradation_17,0.2358144944500451
05241.png,bottom-face,a_degradation_17,0.24424914657517766
05241.png,forehead,a_degradation_17,0.19177213247554886
05241.png,under-eyes,a_degradation_17,0.1906178019187477
05245.png,left-cheek,original_roi,0.22239993544188275
05245.png,right-cheek,original_roi,0.2561705956386367
05245.png,bottom-face,original_roi,0.26800468199764915
05245.png,forehead,original_roi,0.25734131384944714
05245.png,under-eyes,original_roi,0.22199485247975007
05245.png,left-cheek,a_degradation_11,0.21162245371275984
05245.png,right-cheek,a_degradation_11,0.23271781998623262
05245.png,bottom-face,a_degradation_11,0.25345218368036826
05245.png,forehead,a_degradation_11,0.24714628162754781
05245.png,under-eyes,a_degradation_11,0.21242786237914857
05245.png,left-cheek,a_degradation_17,0.19937478810833933
05245.png,right-cheek,a_degradation_17,0.20717422675453603
05245.png,bottom-face,a_degradation_17,0.23312134732682957
05245.png,forehead,a_degradation_17,0.240628537686631
05245.png,under-eyes,a_degradation_17,0.2161236709963052
05248.png,left-cheek,original_roi,0.17584678112235394
05248.png,right-cheek,original_roi,0.2329891017025511
05248.png,bottom-face,original_roi,0.1398385998109682
05248.png,forehead,original_roi,0.1903731797556447
05248.png,under-eyes,original_roi,0.1928424081784597
05248.png,left-cheek,a_degradation_11,0.16453227920531963
05248.png,right-cheek,a_degradation_11,0.22439688152565102
05248.png,bottom-face,a_degradation_11,0.13254623849615454
05248.png,forehead,a_degradation_11,0.18511280283839007
05248.png,under-eyes,a_degradation_11,0.18502625986978924
05248.png,left-cheek,a_degradation_17,0.16071702647230257
05248.png,right-cheek,a_degradation_17,0.20300819004138884
05248.png,bottom-face,a_degradation_17,0.12644325615959973
05248.png,forehead,a_degradation_17,0.17582169715811113
05248.png,under-eyes,a_degradation_17,0.19072107023924786
05253.png,left-cheek,original_roi,0.25312679687800926
05253.png,right-cheek,original_roi,0.15538428665961448
05253.png,bottom-face,original_roi,0.15252266762484007
05253.png,forehead,original_roi,0.1586538567287667
05253.png,under-eyes,original_roi,0.13109267946052028
05253.png,left-cheek,a_degradation_11,0.26078826693049845
05253.png,right-cheek,a_degradation_11,0.15491061938540143
05253.png,bottom-face,a_degradation_11,0.14372451899542854
05253.png,forehead,a_degradation_11,0.15649788666956074
05253.png,under-eyes,a_degradation_11,0.12631799425924822
05253.png,left-cheek,a_degradation_17,0.2598594577580323
05253.png,right-cheek,a_degradation_17,0.14903116890138796
05253.png,bottom-face,a_degradation_17,0.14281215138859463
05253.png,forehead,a_degradation_17,0.14865008745513328
05253.png,under-eyes,a_degradation_17,0.1249649682498769
05258.png,left-cheek,original_roi,0.18833930477730274
05258.png,right-cheek,original_roi,0.29209930798722344
05258.png,bottom-face,original_roi,0.2568785736391524
05258.png,forehead,original_roi,0.1304858989343671
05258.png,under-eyes,original_roi,0.16648423727450745
05258.png,left-cheek,a_degradation_11,0.17728713950265051
05258.png,right-cheek,a_degradation_11,0.2719329514590419
05258.png,bottom-face,a_degradation_11,0.24150627173506872
05258.png,forehead,a_degradation_11,0.12757481744306798
05258.png,under-eyes,a_degradation_11,0.16319067069593643
05258.png,left-cheek,a_degradation_17,0.16138348861988736
05258.png,right-cheek,a_degradation_17,0.22013874711150833
05258.png,bottom-face,a_degradation_17,0.21339835857271183
05258.png,forehead,a_degradation_17,0.12792273143778904
05258.png,under-eyes,a_degradation_17,0.16067248259407999
05259.png,left-cheek,original_roi,0.21783957260667622
05259.png,right-cheek,original_roi,0.1734680112934462
05259.png,bottom-face,original_roi,0.18397600363572342
05259.png,forehead,original_roi,0.22226785136560262
05259.png,under-eyes,original_roi,0.20243766904118077
05259.png,left-cheek,a_degradation_11,0.22174240962255512
05259.png,right-cheek,a_degradation_11,0.17524067210831545
05259.png,bottom-face,a_degradation_11,0.18324483571104527
05259.png,forehead,a_degradation_11,0.21665781777813334
05259.png,under-eyes,a_degradation_11,0.19544149491711643
05259.png,left-cheek,a_degradation_17,0.22565241457443133
05259.png,right-cheek,a_degradation_17,0.16945713054223435
05259.png,bottom-face,a_degradation_17,0.17130683324837706
05259.png,forehead,a_degradation_17,0.20372818828937264
05259.png,under-eyes,a_degradation_17,0.19134624291579225
05261.png,left-cheek,original_roi,0.27932770813608854
05261.png,right-cheek,original_roi,0.19196138101159538
05261.png,bottom-face,original_roi,0.2521251887078716
05261.png,forehead,original_roi,0.1887076696702275
05261.png,under-eyes,original_roi,0.2349047860285355
05261.png,left-cheek,a_degradation_11,0.26481896867742244
05261.png,right-cheek,a_degradation_11,0.18423958877541613
05261.png,bottom-face,a_degradation_11,0.24708350375302301
05261.png,forehead,a_degradation_11,0.18210863220448217
05261.png,under-eyes,a_degradation_11,0.2261993888518242
05261.png,left-cheek,a_degradation_17,0.2318659725406282
05261.png,right-cheek,a_degradation_17,0.18395452636866305
05261.png,bottom-face,a_degradation_17,0.2218133644891712
05261.png,forehead,a_degradation_17,0.17277255290133334
05261.png,under-eyes,a_degradation_17,0.21755513373516477
05263.png,left-cheek,original_roi,0.3708712024422884
05263.png,right-cheek,original_roi,
05263.png,bottom-face,original_roi,0.17297441107842823
05263.png,forehead,original_roi,0.12292720272533947
05263.png,under-eyes,original_roi,0.18100830779567031
05263.png,left-cheek,a_degradation_11,0.35535272190230993
05263.png,right-cheek,a_degradation_11,
05263.png,bottom-face,a_degradation_11,0.16422270015412418
05263.png,forehead,a_degradation_11,0.12415917377389661
05263.png,under-eyes,a_degradation_11,0.1759888185296299
05263.png,left-cheek,a_degradation_17,0.29415832511993384
05263.png,right-cheek,a_degradation_17,
05263.png,bottom-face,a_degradation_17,0.15639995457794365
05263.png,forehead,a_degradation_17,0.12191913399296532
05263.png,under-eyes,a_degradation_17,0.16751797425651024
05264.png,left-cheek,original_roi,0.1726545954217308
05264.png,right-cheek,original_roi,0.18603027922768778
05264.png,bottom-face,original_roi,0.1542607985012086
05264.png,forehead,original_roi,0.1264780454610567
05264.png,under-eyes,original_roi,0.1409373568908228
05264.png,left-cheek,a_degradation_11,0.1695178267792491
05264.png,right-cheek,a_degradation_11,0.18158229071856793
05264.png,bottom-face,a_degradation_11,0.15193879447659556
05264.png,forehead,a_degradation_11,0.1253407671775819
05264.png,under-eyes,a_degradation_11,0.13967162191702237
05264.png,left-cheek,a_degradation_17,0.17324678473101124
05264.png,right-cheek,a_degradation_17,0.17814573357047622
05264.png,bottom-face,a_degradation_17,0.14531124004079535
05264.png,forehead,a_degradation_17,0.12456933622640734
