image,region,version,evenness_score
09278.png,bottom-face,smooth_1_sigma_1.5,0.008490943568995475
09278.png,forehead,smooth_1_sigma_1.5,0.0062351174119519995
09278.png,under-eyes,smooth_1_sigma_1.5,0.005107420265526055
09278.png,left-cheek,smooth_2_sigma_2.5,0.006020633966008372
09278.png,right-cheek,smooth_2_sigma_2.5,0.00710844877514683
09278.png,bottom-face,smooth_2_sigma_2.5,0.008550093426443178
09278.png,forehead,smooth_2_sigma_2.5,0.0062764951374967995
09278.png,under-eyes,smooth_2_sigma_2.5,0.005170667546122702
09285.png,left-cheek,original_roi,0.005010862174027557
09285.png,right-cheek,original_roi,0.005507868135047004
09285.png,bottom-face,original_roi,0.005832461857873129
09285.png,forehead,original_roi,0.0049464384592081195
09285.png,under-eyes,original_roi,0.005503879237149707
09285.png,left-cheek,smooth_1_sigma_1.5,0.00513784906136773
09285.png,right-cheek,smooth_1_sigma_1.5,0.005684582155599155
09285.png,bottom-face,smooth_1_sigma_1.5,0.006071791442624235
09285.png,forehead,smooth_1_sigma_1.5,0.0053988545269396445
09285.png,under-eyes,smooth_1_sigma_1.5,0.005811166695850399
09285.png,left-cheek,smooth_2_sigma_2.5,0.0051758184185038995
09285.png,right-cheek,smooth_2_sigma_2.5,0.0057264405853568725
09285.png,bottom-face,smooth_2_sigma_2.5,0.006162133621724183
09285.png,forehead,smooth_2_sigma_2.5,0.0055001410466244
09285.png,under-eyes,smooth_2_sigma_2.5,0.005889573534874741
09294.png,left-cheek,original_roi,0.005516437516116392
09294.png,right-cheek,original_roi,0.0050928609818619115
09294.png,bottom-face,original_roi,0.005140049455603559
09294.png,forehead,original_roi,0.004680939121357305
09294.png,under-eyes,original_roi,0.004699450931928141
09294.png,left-cheek,smooth_1_sigma_1.5,0.005698849992176708
09294.png,right-cheek,smooth_1_sigma_1.5,0.005222771282742951
09294.png,bottom-face,smooth_1_sigma_1.5,0.005270082528995288
09294.png,forehead,smooth_1_sigma_1.5,0.004839863741608882
09294.png,under-eyes,smooth_1_sigma_1.5,0.004887238267611258
09294.png,left-cheek,smooth_2_sigma_2.5,0.005738607280102198
09294.png,right-cheek,smooth_2_sigma_2.5,0.005251343304462009
09294.png,bottom-face,smooth_2_sigma_2.5,0.00529705102060675
09294.png,forehead,smooth_2_sigma_2.5,0.00489252252360408
09294.png,under-eyes,smooth_2_sigma_2.5,0.00497885606438973
09297.png,left-cheek,original_roi,0.004209148572637062
09297.png,right-cheek,original_roi,0.004067618288725224
09297.png,bottom-face,original_roi,0.0048699687423613275
09297.png,forehead,original_roi,0.004149512797820132
09297.png,under-eyes,original_roi,0.004580712294261418
09297.png,left-cheek,smooth_1_sigma_1.5,0.004401202798479617
09297.png,right-cheek,smooth_1_sigma_1.5,0.004237456055346686
09297.png,bottom-face,smooth_1_sigma_1.5,0.005143380453259311
09297.png,forehead,smooth_1_sigma_1.5,0.004376668113996378
09297.png,under-eyes,smooth_1_sigma_1.5,0.004799784152162801
09297.png,left-cheek,smooth_2_sigma_2.5,0.004428055410415315
09297.png,right-cheek,smooth_2_sigma_2.5,0.004263449307280819
09297.png,bottom-face,smooth_2_sigma_2.5,0.005185826371237011
09297.png,forehead,smooth_2_sigma_2.5,0.004427659314445788
09297.png,under-eyes,smooth_2_sigma_2.5,0.004841529580027612
09301.png,left-cheek,original_roi,0.0036041378797459244
09301.png,right-cheek,original_roi,0.0033943411740548863
09301.png,bottom-face,original_roi,0.0040337107143417405
09301.png,forehead,original_roi,0.003627589177089406
09301.png,under-eyes,original_roi,0.0034989943239363704
09301.png,left-cheek,smooth_1_sigma_1.5,0.0036356000801478165
09301.png,right-cheek,smooth_1_sigma_1.5,0.0034210247298568676
09301.png,bottom-face,smooth_1_sigma_1.5,0.00408974970023425
09301.png,forehead,smooth_1_sigma_1.5,0.0036926839110720563
09301.png,under-eyes,smooth_1_sigma_1.5,0.0035365558958165557
09301.png,left-cheek,smooth_2_sigma_2.5,0.0036494519175669115
09301.png,right-cheek,smooth_2_sigma_2.5,0.003431737620989121
09301.png,bottom-face,smooth_2_sigma_2.5,0.00411363175280909
09301.png,forehead,smooth_2_sigma_2.5,0.003717281062124252
09301.png,under-eyes,smooth_2_sigma_2.5,0.003550860302795554
10000.png,left-cheek,original_roi,0.0062543548045468494
10000.png,right-cheek,original_roi,0.007542681650288473
10000.png,bottom-face,original_roi,0.007720983625757493
10000.png,forehead,original_roi,0.005475307658788248
10000.png,under-eyes,original_roi,0.005822413134420874
10000.png,left-cheek,smooth_1_sigma_1.5,0.006556406244316415
10000.png,right-cheek,smooth_1_sigma_1.5,0.008008391299840765
10000.png,bottom-face,smooth_1_sigma_1.5,0.00821278947350685
10000.png,forehead,smooth_1_sigma_1.5,0.005803200879454656
10000.png,under-eyes,smooth_1_sigma_1.5,0.00630973108235495
10000.png,left-cheek,smooth_2_sigma_2.5,0.006610982298550262
10000.png,right-cheek,smooth_2_sigma_2.5,0.00808490889169521
10000.png,bottom-face,smooth_2_sigma_2.5,0.008295356020744197
10000.png,forehead,smooth_2_sigma_2.5,0.0058760218913023075
10000.png,under-eyes,smooth_2_sigma_2.5,0.0064863015054161316
10004.png,left-cheek,original_roi,0.0039053206884502763
10004.png,right-cheek,original_roi,0.004715988188558383
10004.png,bottom-face,original_roi,0.004050496539914699
10004.png,forehead,original_roi,0.0057547584561294775
10004.png,under-eyes,original_roi,0.003758644991733588
10004.png,left-cheek,smooth_1_sigma_1.5,0.003986487643694783
10004.png,right-cheek,smooth_1_sigma_1.5,0.004835868039125284
10004.png,bottom-face,smooth_1_sigma_1.5,0.004193743057509857
10004.png,forehead,smooth_1_sigma_1.5,0.006446272117534989
10004.png,under-eyes,smooth_1_sigma_1.5,0.003956256542335969
10004.png,left-cheek,smooth_2_sigma_2.5,0.004009856085500807
10004.png,right-cheek,smooth_2_sigma_2.5,0.004869133391460118
10004.png,bottom-face,smooth_2_sigma_2.5,0.004254685511824112
10004.png,forehead,smooth_2_sigma_2.5,0.0068104996722026965
10004.png,under-eyes,smooth_2_sigma_2.5,0.004029614836416459
10005.png,left-cheek,original_roi,0.0046240521214835
10005.png,right-cheek,original_roi,0.00951400305759801
10005.png,bottom-face,original_roi,0.007155490330176866
10005.png,forehead,original_roi,0.004984213712689067
10005.png,under-eyes,original_roi,0.005547874453563392
10005.png,left-cheek,smooth_1_sigma_1.5,0.00524289308757187
10005.png,right-cheek,smooth_1_sigma_1.5,0.010443072908234144
10005.png,bottom-face,smooth_1_sigma_1.5,0.010094745654878966
10005.png,forehead,smooth_1_sigma_1.5,0.005783855779515099
10005.png,under-eyes,smooth_1_sigma_1.5,0.006500045636497475
10005.png,left-cheek,smooth_2_sigma_2.5,0.005347459575082302
10005.png,right-cheek,smooth_2_sigma_2.5,0.010675262550333927
10005.png,bottom-face,smooth_2_sigma_2.5,0.011079688283121943
10005.png,forehead,smooth_2_sigma_2.5,0.006121445667940893
10005.png,under-eyes,smooth_2_sigma_2.5,0.007254215235859645
10007.png,left-cheek,original_roi,0.003521057281316672
10007.png,right-cheek,original_roi,0.0031359427305253634
10007.png,bottom-face,original_roi,0.0033973523460425316
10007.png,forehead,original_roi,0.0035399999833225252
10007.png,under-eyes,original_roi,0.0033022729440407043
10007.png,left-cheek,smooth_1_sigma_1.5,0.003558415029601371
10007.png,right-cheek,smooth_1_sigma_1.5,0.0031642447083372574
10007.png,bottom-face,smooth_1_sigma_1.5,0.0034403530621908446
10007.png,forehead,smooth_1_sigma_1.5,0.003719765842262793
10007.png,under-eyes,smooth_1_sigma_1.5,0.003359027095148617
10007.png,left-cheek,smooth_2_sigma_2.5,0.0035763179757819794
10007.png,right-cheek,smooth_2_sigma_2.5,0.0031767260464310647
10007.png,bottom-face,smooth_2_sigma_2.5,0.003456660065052207
10007.png,forehead,smooth_2_sigma_2.5,0.003789434052435378
10007.png,under-eyes,smooth_2_sigma_2.5,0.003375732645429488
10010.png,left-cheek,original_roi,0.004132462223515333
10010.png,right-cheek,original_roi,0.00512045013957184
10010.png,bottom-face,original_roi,0.004748606435973549
10010.png,forehead,original_roi,0.004065826075303196
10010.png,under-eyes,original_roi,0.004282164684200789
10010.png,left-cheek,smooth_1_sigma_1.5,0.00426216485692545
10010.png,right-cheek,smooth_1_sigma_1.5,0.005345556268788511
10010.png,bottom-face,smooth_1_sigma_1.5,0.004944372016039396
10010.png,forehead,smooth_1_sigma_1.5,0.004184649576131983
10010.png,under-eyes,smooth_1_sigma_1.5,0.0045713576172923195
10010.png,left-cheek,smooth_2_sigma_2.5,0.004300390117387097
10010.png,right-cheek,smooth_2_sigma_2.5,0.005389915053455855
10010.png,bottom-face,smooth_2_sigma_2.5,0.004998201650715445
10010.png,forehead,smooth_2_sigma_2.5,0.004213355186866685
10010.png,under-eyes,smooth_2_sigma_2.5,0.004694752170833486
10012.png,left-cheek,original_roi,0.004172483928535978
10012.png,right-cheek,original_roi,0.008400134059146308
10012.png,bottom-face,original_roi,0.004492048953487359
10012.png,forehead,original_roi,0.00524882135083987
10012.png,under-eyes,original_roi,0.004306984464606946
10012.png,left-cheek,smooth_1_sigma_1.5,0.004326966620108311
10012.png,right-cheek,smooth_1_sigma_1.5,0.009118853929321184
10012.png,bottom-face,smooth_1_sigma_1.5,0.0046977575936387956
10012.png,forehead,smooth_1_sigma_1.5,0.0055334750378556955
10012.png,under-eyes,smooth_1_sigma_1.5,0.0045370178075502116
10012.png,left-cheek,smooth_2_sigma_2.5,0.0043651751675694685
10012.png,right-cheek,smooth_2_sigma_2.5,0.00925634366879745
10012.png,bottom-face,smooth_2_sigma_2.5,0.0047399370870263614
10012.png,forehead,smooth_2_sigma_2.5,0.005583291027616479
10012.png,under-eyes,smooth_2_sigma_2.5,0.004614154289655312
10013.png,left-cheek,original_roi,0.0038641227413948654
10013.png,right-cheek,original_roi,0.00358879964890975
10013.png,bottom-face,original_roi,0.003864170986220014
10013.png,forehead,original_roi,0.0043241403260931704
10013.png,under-eyes,original_roi,0.004028030006790666
10013.png,left-cheek,smooth_1_sigma_1.5,0.003917611812031733
10013.png,right-cheek,smooth_1_sigma_1.5,0.0036444705730163955
10013.png,bottom-face,smooth_1_sigma_1.5,0.003928233507804455
10013.png,forehead,smooth_1_sigma_1.5,0.0044365342867186755
10013.png,under-eyes,smooth_1_sigma_1.5,0.004132769528976942
10013.png,left-cheek,smooth_2_sigma_2.5,0.003932908414035683
10013.png,right-cheek,smooth_2_sigma_2.5,0.003658445691959115
10013.png,bottom-face,smooth_2_sigma_2.5,0.003946373514129526
10013.png,forehead,smooth_2_sigma_2.5,0.004472332328644377
10013.png,under-eyes,smooth_2_sigma_2.5,0.004166545782434097
10015.png,left-cheek,original_roi,0.005016596482783036
10015.png,right-cheek,original_roi,0.004958839437412985
10015.png,bottom-face,original_roi,0.005565434288935036
10015.png,forehead,original_roi,0.004498001041899183
10015.png,under-eyes,original_roi,0.005425304255113434
10015.png,left-cheek,smooth_1_sigma_1.5,0.005300816616984539
10015.png,right-cheek,smooth_1_sigma_1.5,0.005312707457573585
10015.png,bottom-face,smooth_1_sigma_1.5,0.005890274591333871
10015.png,forehead,smooth_1_sigma_1.5,0.0048933303019595385
10015.png,under-eyes,smooth_1_sigma_1.5,0.005947415265475395
10015.png,left-cheek,smooth_2_sigma_2.5,0.00534959108178267
10015.png,right-cheek,smooth_2_sigma_2.5,0.005363494039418686
10015.png,bottom-face,smooth_2_sigma_2.5,0.005954985642990253
10015.png,forehead,smooth_2_sigma_2.5,0.004976156683104099
10015.png,under-eyes,smooth_2_sigma_2.5,0.006063991712590153
10017.png,left-cheek,original_roi,0.0035233115951691808
10017.png,right-cheek,original_roi,0.004887166191475277
10017.png,bottom-face,original_roi,0.003978939657448789
10017.png,forehead,original_roi,0.0034572357254373702
10017.png,under-eyes,original_roi,0.0035934053560182215
10017.png,left-cheek,smooth_1_sigma_1.5,0.0035928542658849017
10017.png,right-cheek,smooth_1_sigma_1.5,0.00514315370008088
10017.png,bottom-face,smooth_1_sigma_1.5,0.004051442878112177
10017.png,forehead,smooth_1_sigma_1.5,0.0035531362832623586
10017.png,under-eyes,smooth_1_sigma_1.5,0.0037179865490372475
10017.png,left-cheek,smooth_2_sigma_2.5,0.0036078825775697552
10017.png,right-cheek,smooth_2_sigma_2.5,0.005316239570658199
10017.png,bottom-face,smooth_2_sigma_2.5,0.004073354482109165
10017.png,forehead,smooth_2_sigma_2.5,0.003571503577542506
10017.png,under-eyes,smooth_2_sigma_2.5,0.0037466443823883084
10020.png,left-cheek,original_roi,0.003569881990025775
10020.png,right-cheek,original_roi,0.004151860386551524
10020.png,bottom-face,original_roi,0.0038743956544809435
10020.png,forehead,original_roi,0.003710600953965463
10020.png,under-eyes,original_roi,0.0038147422016540926
10020.png,left-cheek,smooth_1_sigma_1.5,0.0036335276205661363
10020.png,right-cheek,smooth_1_sigma_1.5,0.004275750566249188
10020.png,bottom-face,smooth_1_sigma_1.5,0.003970326053891544
10020.png,forehead,smooth_1_sigma_1.5,0.0038416340444571762
10020.png,under-eyes,smooth_1_sigma_1.5,0.003920679208010712
10020.png,left-cheek,smooth_2_sigma_2.5,0.0036473916404418227
10020.png,right-cheek,smooth_2_sigma_2.5,0.004299897600142534
10020.png,bottom-face,smooth_2_sigma_2.5,0.003988381526585031
10020.png,forehead,smooth_2_sigma_2.5,0.0038620348049286956
10020.png,under-eyes,smooth_2_sigma_2.5,0.00394250620939436
10022.png,left-cheek,original_roi,0.004919025549227567
10022.png,right-cheek,original_roi,0.0051421781289017615
10022.png,bottom-face,original_roi,0.0051156729225462095
10022.png,forehead,original_roi,0.0043905316557888855
10022.png,under-eyes,original_roi,0.004686297533377919
10022.png,left-cheek,smooth_1_sigma_1.5,0.005035686823031579
10022.png,right-cheek,smooth_1_sigma_1.5,0.00527275163415074
10022.png,bottom-face,smooth_1_sigma_1.5,0.00528028410361311
10022.png,forehead,smooth_1_sigma_1.5,0.004524733056430823
10022.png,under-eyes,smooth_1_sigma_1.5,0.0049061497596908305
10022.png,left-cheek,smooth_2_sigma_2.5,0.005068562281613812
10022.png,right-cheek,smooth_2_sigma_2.5,0.005333503067331972
10022.png,bottom-face,smooth_2_sigma_2.5,0.005326570462552014
10022.png,forehead,smooth_2_sigma_2.5,0.004558749633477389
10022.png,under-eyes,smooth_2_sigma_2.5,0.005006252740210728
10025.png,left-cheek,original_roi,0.005359251538195595
10025.png,right-cheek,original_roi,0.005372979553833266
10025.png,bottom-face,original_roi,0.0054693040749016165
10025.png,forehead,original_roi,0.004395090105055955
10025.png,under-eyes,original_roi,0.0050853227915596474
10025.png,left-cheek,smooth_1_sigma_1.5,0.005643710465323982
10025.png,right-cheek,smooth_1_sigma_1.5,0.005680045831478664
10025.png,bottom-face,smooth_1_sigma_1.5,0.005832023955889807
10025.png,forehead,smooth_1_sigma_1.5,0.004600284627190393
10025.png,under-eyes,smooth_1_sigma_1.5,0.005466131457976049
10025.png,left-cheek,smooth_2_sigma_2.5,0.005682232619803714
10025.png,right-cheek,smooth_2_sigma_2.5,0.0057229189571919685
10025.png,bottom-face,smooth_2_sigma_2.5,0.005885108531127371
10025.png,forehead,smooth_2_sigma_2.5,0.004628833418076377
10025.png,under-eyes,smooth_2_sigma_2.5,0.0055770063042981325
10034.png,left-cheek,original_roi,0.005221518220699705
10034.png,right-cheek,original_roi,0.004811332377765374
10034.png,bottom-face,original_roi,0.005424589354657772
10034.png,forehead,original_roi,0.004862195982249908
10034.png,under-eyes,original_roi,0.005252182284479053
10034.png,left-cheek,smooth_1_sigma_1.5,0.005356349264369989
10034.png,right-cheek,smooth_1_sigma_1.5,0.00490956827737952
10034.png,bottom-face,smooth_1_sigma_1.5,0.005572948524158033
10034.png,forehead,smooth_1_sigma_1.5,0.004984272038995934
10034.png,under-eyes,smooth_1_sigma_1.5,0.005563347561043184
10034.png,left-cheek,smooth_2_sigma_2.5,0.00543527939585974
10034.png,right-cheek,smooth_2_sigma_2.5,0.004945365063622739
10034.png,bottom-face,smooth_2_sigma_2.5,0.005640155381365544
10034.png,forehead,smooth_2_sigma_2.5,0.005033287044449106
10034.png,under-eyes,smooth_2_sigma_2.5,0.00578423058330349
10035.png,left-cheek,original_roi,0.006177609071002039
10035.png,right-cheek,original_roi,0.005842740901516272
10035.png,bottom-face,original_roi,0.005777532798511238
10035.png,forehead,original_roi,0.004610745004111455
10035.png,under-eyes,original_roi,0.005611626005368874
10035.png,left-cheek,smooth_1_sigma_1.5,0.006369878917165781
10035.png,right-cheek,smooth_1_sigma_1.5,0.005999624485630997
10035.png,bottom-face,smooth_1_sigma_1.5,0.005928647283424967
10035.png,forehead,smooth_1_sigma_1.5,0.004723249596722531
10035.png,under-eyes,smooth_1_sigma_1.5,0.0059496283324926204
10035.png,left-cheek,smooth_2_sigma_2.5,0.006414497610260495
10035.png,right-cheek,smooth_2_sigma_2.5,0.006035728718438619
10035.png,bottom-face,smooth_2_sigma_2.5,0.005967875794575331
10035.png,forehead,smooth_2_sigma_2.5,0.004750020260867471
10035.png,under-eyes,smooth_2_sigma_2.5,0.00606496732198492
10038.png,left-cheek,original_roi,0.00500948972712447
10038.png,right-cheek,original_roi,0.005640660901552631
10038.png,bottom-face,original_roi,0.006029546766432898
10038.png,forehead,original_roi,0.005195544021881916
10038.png,under-eyes,original_roi,0.00481555846569434
10038.png,left-cheek,smooth_1_sigma_1.5,0.005208776784112452
10038.png,right-cheek,smooth_1_sigma_1.5,0.005978315290108313
10038.png,bottom-face,smooth_1_sigma_1.5,0.006399897823896894
10038.png,forehead,smooth_1_sigma_1.5,0.005502320660854279
10038.png,under-eyes,smooth_1_sigma_1.5,0.00519040250039974
10038.png,left-cheek,smooth_2_sigma_2.5,0.005239854141428949
10038.png,right-cheek,smooth_2_sigma_2.5,0.0060273835414612455
10038.png,bottom-face,smooth_2_sigma_2.5,0.006449074677367484
10038.png,forehead,smooth_2_sigma_2.5,0.005545462406245451
10038.png,under-eyes,smooth_2_sigma_2.5,0.005270970795499286
10041.png,left-cheek,original_roi,0.003657347403021349
10041.png,right-cheek,original_roi,0.004072399395587104
10041.png,bottom-face,original_roi,0.00411565685946434
10041.png,forehead,original_roi,0.004009926780678743
10041.png,under-eyes,original_roi,0.004118836794069481
10041.png,left-cheek,smooth_1_sigma_1.5,0.0037189908557418924
10041.png,right-cheek,smooth_1_sigma_1.5,0.0041429966550507345
10041.png,bottom-face,smooth_1_sigma_1.5,0.004335037852302481
10041.png,forehead,smooth_1_sigma_1.5,0.004221246880704274
10041.png,under-eyes,smooth_1_sigma_1.5,0.0041966090903598026
10041.png,left-cheek,smooth_2_sigma_2.5,0.003736829396739192
10041.png,right-cheek,smooth_2_sigma_2.5,0.0041682366255201275
10041.png,bottom-face,smooth_2_sigma_2.5,0.004397709000357357
10041.png,forehead,smooth_2_sigma_2.5,0.0042807519579088835
10041.png,under-eyes,smooth_2_sigma_2.5,0.00421388921738511
10044.png,left-cheek,original_roi,0.011462792493738938
10044.png,right-cheek,original_roi,0.006548926113294518
10044.png,bottom-face,original_roi,0.008138326149527043
10044.png,forehead,original_roi,0.007167164367427903
10044.png,under-eyes,original_roi,0.006929981364426658
10044.png,left-cheek,smooth_1_sigma_1.5,0.012270352040358914
10044.png,right-cheek,smooth_1_sigma_1.5,0.006906123096630788
10044.png,bottom-face,smooth_1_sigma_1.5,0.008610830191903202
10044.png,forehead,smooth_1_sigma_1.5,0.007520690854453449
10044.png,under-eyes,smooth_1_sigma_1.5,0.007440664130733644
10044.png,left-cheek,smooth_2_sigma_2.5,0.012488569834184447
10044.png,right-cheek,smooth_2_sigma_2.5,0.006975441045155796
10044.png,bottom-face,smooth_2_sigma_2.5,0.008704522993923047
10044.png,forehead,smooth_2_sigma_2.5,0.007601809241923532
10044.png,under-eyes,smooth_2_sigma_2.5,0.007579241177353716
10045.png,left-cheek,original_roi,0.004170429052691429
10045.png,right-cheek,original_roi,0.004541018048092994
10045.png,bottom-face,original_roi,0.00459859272868707
10045.png,forehead,original_roi,0.004559031904677669
10045.png,under-eyes,original_roi,0.004506265467153512
10045.png,left-cheek,smooth_1_sigma_1.5,0.004239753811075035
10045.png,right-cheek,smooth_1_sigma_1.5,0.004622709879852168
10045.png,bottom-face,smooth_1_sigma_1.5,0.004684953350355638
10045.png,forehead,smooth_1_sigma_1.5,0.004753509274336741
10045.png,under-eyes,smooth_1_sigma_1.5,0.004660118824683755
10045.png,left-cheek,smooth_2_sigma_2.5,0.0042649223778842725
10045.png,right-cheek,smooth_2_sigma_2.5,0.004648631962078854
10045.png,bottom-face,smooth_2_sigma_2.5,0.004722783972866891
10045.png,forehead,smooth_2_sigma_2.5,0.004880913848125909
10045.png,under-eyes,smooth_2_sigma_2.5,0.004720264828223236
10047.png,left-cheek,original_roi,0.005999468726474192
10047.png,right-cheek,original_roi,0.004654730286264985
10047.png,bottom-face,original_roi,0.005419920945340823
10047.png,forehead,original_roi,0.004070310552938143
10047.png,under-eyes,original_roi,0.004159067250983376
10047.png,left-cheek,smooth_1_sigma_1.5,0.006203550753736059
10047.png,right-cheek,smooth_1_sigma_1.5,0.004759955671773405
10047.png,bottom-face,smooth_1_sigma_1.5,0.005598402072910536
10047.png,forehead,smooth_1_sigma_1.5,0.004191521579953274
10047.png,under-eyes,smooth_1_sigma_1.5,0.004308792516623926
10047.png,left-cheek,smooth_2_sigma_2.5,0.006276759599780643
10047.png,right-cheek,smooth_2_sigma_2.5,0.004798010052309362
10047.png,bottom-face,smooth_2_sigma_2.5,0.005653838270210538
10047.png,forehead,smooth_2_sigma_2.5,0.004229929882265017
10047.png,under-eyes,smooth_2_sigma_2.5,0.0043751370188850345
10051.png,left-cheek,original_roi,0.003824569000900886
10051.png,right-cheek,original_roi,0.0038942240223956504
10051.png,bottom-face,original_roi,0.004745387115443271
10051.png,forehead,original_roi,0.0034682715219574926
10051.png,under-eyes,original_roi,0.0034281239080951906
10051.png,left-cheek,smooth_1_sigma_1.5,0.003930729683626016
10051.png,right-cheek,smooth_1_sigma_1.5,0.004006356184098259
10051.png,bottom-face,smooth_1_sigma_1.5,0.00500295216001666
10051.png,forehead,smooth_1_sigma_1.5,0.003562433511528591
10051.png,under-eyes,smooth_1_sigma_1.5,0.003518196161894146
10051.png,left-cheek,smooth_2_sigma_2.5,0.003962214241948474
10051.png,right-cheek,smooth_2_sigma_2.5,0.0040494894583252795
10051.png,bottom-face,smooth_2_sigma_2.5,0.005095356156318014
10051.png,forehead,smooth_2_sigma_2.5,0.003591558699212955
10051.png,under-eyes,smooth_2_sigma_2.5,0.003543140986023087
10052.png,left-cheek,original_roi,0.0049410122184048635
10052.png,right-cheek,original_roi,0.005132255264230563
10052.png,bottom-face,original_roi,0.005235576789225174
10052.png,forehead,original_roi,0.004403707477401022
10052.png,under-eyes,original_roi,0.004829918758409599
10052.png,left-cheek,smooth_1_sigma_1.5,0.005261868003185636
10052.png,right-cheek,smooth_1_sigma_1.5,0.00560010010234476
10052.png,bottom-face,smooth_1_sigma_1.5,0.006198488982645233
10052.png,forehead,smooth_1_sigma_1.5,0.00477760617573177
10052.png,under-eyes,smooth_1_sigma_1.5,0.005418610923445413
10052.png,left-cheek,smooth_2_sigma_2.5,0.005310058179922393
10052.png,right-cheek,smooth_2_sigma_2.5,0.0056644693085339355
10052.png,bottom-face,smooth_2_sigma_2.5,0.006395557387775525
10052.png,forehead,smooth_2_sigma_2.5,0.0048285770914841914
10052.png,under-eyes,smooth_2_sigma_2.5,0.00555205339788127
10054.png,left-cheek,original_roi,0.0061908088142674875
10054.png,right-cheek,original_roi,0.004416345392227176
10054.png,bottom-face,original_roi,0.005520304736219262
10054.png,forehead,original_roi,0.005242690162189227
10054.png,under-eyes,original_roi,0.006471525924090683
10054.png,left-cheek,smooth_1_sigma_1.5,0.006469644784324518
10054.png,right-cheek,smooth_1_sigma_1.5,0.004605426633821565
10054.png,bottom-face,smooth_1_sigma_1.5,0.005867016800443197
10054.png,forehead,smooth_1_sigma_1.5,0.005571964159345498
10054.png,under-eyes,smooth_1_sigma_1.5,0.006843663959839134
10054.png,left-cheek,smooth_2_sigma_2.5,0.006518885437737549
10054.png,right-cheek,smooth_2_sigma_2.5,0.004637106359237993
10054.png,bottom-face,smooth_2_sigma_2.5,0.005927219952810765
10054.png,forehead,smooth_2_sigma_2.5,0.00576761585176613
10054.png,under-eyes,smooth_2_sigma_2.5,0.006932796984209245
10064.png,left-cheek,original_roi,0.0046976572089147475
10064.png,right-cheek,original_roi,0.004946743544009895
10064.png,bottom-face,original_roi,0.005077577619960305
10064.png,forehead,original_roi,0.004911311112589159
10064.png,under-eyes,original_roi,0.00511896127327581
10064.png,left-cheek,smooth_1_sigma_1.5,0.004786443549500292
10064.png,right-cheek,smooth_1_sigma_1.5,0.005044297580902805
10064.png,bottom-face,smooth_1_sigma_1.5,0.005189443589058374
10064.png,forehead,smooth_1_sigma_1.5,0.005026524547947521
10064.png,under-eyes,smooth_1_sigma_1.5,0.005320510666650281
10064.png,left-cheek,smooth_2_sigma_2.5,0.004813680970722423
10064.png,right-cheek,smooth_2_sigma_2.5,0.005071494029042727
10064.png,bottom-face,smooth_2_sigma_2.5,0.005231488123990403
10064.png,forehead,smooth_2_sigma_2.5,0.005070922145944066
10064.png,under-eyes,smooth_2_sigma_2.5,0.0054208517920675235
10069.png,left-cheek,original_roi,0.004867959066184492
10069.png,right-cheek,original_roi,0.008033731934746017
10069.png,bottom-face,original_roi,0.006946871099976488
10069.png,forehead,original_roi,0.00392523013376881
10069.png,under-eyes,original_roi,0.0045970069783382765
10069.png,left-cheek,smooth_1_sigma_1.5,0.005121759485688748
10069.png,right-cheek,smooth_1_sigma_1.5,0.008436792496154985
10069.png,bottom-face,smooth_1_sigma_1.5,0.007398769203753916
10069.png,forehead,smooth_1_sigma_1.5,0.004174357521353205
10069.png,under-eyes,smooth_1_sigma_1.5,0.005009475182223323
10069.png,left-cheek,smooth_2_sigma_2.5,0.005188968353864639
10069.png,right-cheek,smooth_2_sigma_2.5,0.008535156491867708
10069.png,bottom-face,smooth_2_sigma_2.5,0.0074905728267190205
10069.png,forehead,smooth_2_sigma_2.5,0.004213938507252493
10069.png,under-eyes,smooth_2_sigma_2.5,0.0051144316438181845
10071.png,left-cheek,original_roi,0.004316372725648568
10071.png,right-cheek,original_roi,0.0044627784026314175
10071.png,bottom-face,original_roi,0.004468022545047364
10071.png,forehead,original_roi,0.003854464995016117
10071.png,under-eyes,original_roi,0.004147664770545309
10071.png,left-cheek,smooth_1_sigma_1.5,0.004371723433582372
10071.png,right-cheek,smooth_1_sigma_1.5,0.004530622371848546
10071.png,bottom-face,smooth_1_sigma_1.5,0.004532766053712417
10071.png,forehead,smooth_1_sigma_1.5,0.0039201124024684
10071.png,under-eyes,smooth_1_sigma_1.5,0.004304042567947069
10071.png,left-cheek,smooth_2_sigma_2.5,0.0043905388024867344
10071.png,right-cheek,smooth_2_sigma_2.5,0.00455105448959334
10071.png,bottom-face,smooth_2_sigma_2.5,0.00455789308143553
10071.png,forehead,smooth_2_sigma_2.5,0.003939177953888626
10071.png,under-eyes,smooth_2_sigma_2.5,0.004361709593900183
10074.png,left-cheek,original_roi,0.00753337711427701
10074.png,right-cheek,original_roi,0.00456986427510599
10074.png,bottom-face,original_roi,0.005178484483853957
10074.png,forehead,original_roi,0.004367389871016792
10074.png,under-eyes,original_roi,0.004919174070065644
10074.png,left-cheek,smooth_1_sigma_1.5,0.007974687317448641
10074.png,right-cheek,smooth_1_sigma_1.5,0.004783377771368065
10074.png,bottom-face,smooth_1_sigma_1.5,0.005434270024705907
10074.png,forehead,smooth_1_sigma_1.5,0.004505085771955993
10074.png,under-eyes,smooth_1_sigma_1.5,0.005241358125806289
